Frame,Ch3_max_amp[mV],Ch3_10%_amp_time[ns],Ch3_time_over_50%_amp[ns],Ch3_integral[V*s],Ch4_max_amp[mV],Ch4_10%_amp_time[ns],Ch4_time_over_50%_amp[ns],Ch4_integral[V*s]
390,23.07578125000056,44.742466257668724,90.99993024895349,2.868473195312488e-09,33.35703124999938,44.70560969387755,85.5764531807556,4.364609421875017e-09
391,26.55546874999999,45.58347058823529,0.4425818633229342,3.1002816171874864e-09,40.80156250000009,45.28478054862842,88.75389324374785,5.196064031249986e-09
392,17.568750000000044,37.02016517857143,77.16510832506145,1.953287984375e-09,24.873437499999795,37.87596753246753,76.2301126799557,3.2946966093749805e-09
393,25.820312500000142,23.57413488372093,0.5626254010695043,3.0868610624999553e-09,17.229687499999713,23.439247863247875,83.42664519664584,2.4277618359375032e-09
394,15.601562499999844,34.31596581196581,67.10309822897834,1.625438195312506e-09,101.29453115000047,34.18572566315045,86.47655109217517,1.1881335390004914e-08
395,52.778124999999676,49.30976525821596,83.02882722233339,6.183008445312543e-09,47.13671875000074,49.120342042755354,87.13277118863034,5.907980000000012e-09
396,30.58984374999998,40.944359307359306,84.41382300272555,3.5492797265624924e-09,18.624218749999955,42.40111904761905,1.31313349038087,2.6654666250000054e-09
397,27.00703124999997,46.380230899830224,0.4826919927951505,3.036804406249998e-09,96.01015625000144,44.95228131868134,88.74247582063893,1.1424519312499972e-08
398,61.624218749999926,39.80663636363636,86.85060882412888,7.082068992187488e-09,20.6289062499998,40.932109090909115,0.5164439530765903,2.9447495468750147e-09
399,25.092968749999756,42.426896860986545,85.28292497261789,2.9483262890624885e-09,21.96328124999951,43.324918103448276,74.50809619078105,2.8377930390625135e-09
400,41.77500000000052,40.171259259259266,96.21880148066384,5.122079023437501e-09,23.19609374999967,41.47976219512195,0.7402175653533963,2.9371634843749794e-09
401,24.942187499999946,44.79164583333333,80.15396903562304,3.0227952734374964e-09,43.19921875000006,45.39194759825327,81.18973424348908,5.375225265624979e-09
402,15.319531250000118,43.15147272727266,1.214091779097794,1.7357778437500157e-09,79.6476562499997,41.74472319201994,86.82916559316341,9.565248484375003e-09
403,21.099218750000226,42.94160162601626,76.66372207574682,2.469593492187515e-09,31.29921875000008,42.9272053872054,86.01961853351332,4.050704789062522e-09
404,18.856249999999974,36.684979827089336,0.8068022039335896,2.161625054687485e-09,17.06093750000015,35.940815384615384,0.46666461209311166,2.1605381015625064e-09
405,18.6781250000001,41.863634175691935,84.72423564852133,2.153870195312506e-09,39.867187499999446,42.67715431348724,90.12701503604781,5.069275281249994e-09
406,58.449999999999136,40.21177076411959,87.461488193792,6.688860226562523e-09,18.628906249999844,42.003048543689324,67.42343501538582,2.2749796953124935e-09
407,44.079687499999665,27.610970873786407,84.28078676233997,5.0835055859374885e-09,16.17499999999996,29.065551342812007,0.46575340640707286,2.2252678046875066e-09
408,59.7312500000001,45.924858666666665,90.06611770882876,7.025231203125036e-09,30.797656250000216,46.2709946332737,85.9019070435351,3.888216367187495e-09
409,15.813281249999989,25.13737209302323,1.4321520146520565,1.7506109687499965e-09,39.803124999999895,25.36588118811881,96.89270786092214,5.3266934218750115e-09
410,14.39296875000009,41.075759398496245,70.23128070494656,1.5873719453125018e-09,27.45859374999995,40.116727272727275,78.30140159601247,3.484209218750015e-09
411,17.51796875,35.72286583184259,67.67463220799434,1.8556146406250127e-09,64.63359375000053,34.969974723538705,89.43087360105748,7.869426023437517e-09
412,62.454687499999295,20.63124840764331,84.04342574092587,7.0804703984375424e-09,17.959375000000044,20.887048442906575,0.5492301369558682,2.3840659453124998e-09
413,41.78671875000006,39.34137408312959,84.00865996784547,4.894566156250008e-09,18.460937500000263,41.45781176470589,0.39445021931140956,2.523692945312507e-09
414,17.32734374999989,40.05311951588502,0.7077279823881615,1.9156252890624895e-09,27.017968750000065,39.93840728476821,89.84239084746878,3.6009141328125044e-09
415,14.975000000000271,26.875916666666665,0.41482338747511643,1.7718809218750094e-09,29.628124999999983,26.201981751824814,83.11552527710177,3.780234968750004e-09
416,20.204687499999885,42.66554098360656,75.44157673009165,2.1119208593749968e-09,56.7218749999995,42.67588524590164,82.76227299209343,6.872340984375005e-09
417,102.53125019999914,44.52741954096552,92.2963831132454,1.2353883884342428e-08,31.410156249999947,45.93663636363635,0.5388422436459352,3.968990539062485e-09
418,25.003124999999926,44.39730555555556,74.39290344736499,2.7611117734374984e-09,22.903125000000024,45.231786096256684,0.7181865102432572,3.1328378046875223e-09
419,31.61640625000075,34.15178571428572,91.4193703910137,3.853176921874994e-09,20.04374999999996,34.96602784810127,76.98831664664263,2.520761164062499e-09
420,41.47109375000042,42.304471830985925,81.55765243136668,4.5630512656249776e-09,23.18046874999986,44.229966777408634,78.60401544953866,2.991735109374985e-09
421,17.946093750000003,40.18096,0.8656795115051672,1.883869007812501e-09,60.94140625000044,40.15300896860987,86.97890951760942,7.2745629765624936e-09
422,52.54687500000017,42.483718875502014,87.45821770682134,6.1796109296874805e-09,23.553906249999912,43.29761290322581,0.6519287707641304,3.0450234765624984e-09
423,37.38437500000025,47.606065616797906,82.69941361296554,4.153835226562507e-09,50.55937499999956,47.627655296229804,88.5689320001874,6.195009000000001e-09
424,22.6210937500003,42.773013054830294,88.70592660832193,2.702131492187499e-09,41.79062500000015,43.423500000000004,81.84047526881727,5.050084859375025e-09
425,51.567187499999534,49.06291596638655,89.80712403100782,5.8713835937499606e-09,66.0445312499995,49.57182175925926,89.72720575459341,8.140489570312447e-09
426,69.01640625000027,45.288777202072545,91.67548597842884,8.177247648437573e-09,30.380468749999956,45.52384042553192,76.00147106575862,3.741282593750001e-09
427,26.95781249999989,46.34040130861506,83.0538942496031,3.136330953124992e-09,112.68359350000239,45.433193831189456,88.60333657215273,1.3411735001912623e-08
428,24.86953125000042,47.24820320855615,85.65129355400703,2.8329088359375072e-09,35.01640624999993,46.266807881773396,0.5168260852576924,4.311262187500044e-09
429,40.214062500000125,47.42275,89.41470285592251,4.831778874999997e-09,26.758593749999626,47.65978206896551,76.02591220632385,3.2490411093749794e-09
430,20.596875000000026,38.29045065789474,76.64829178885621,2.3470545156249796e-09,21.0078124999999,38.49025384615385,0.8540509013786125,2.7343890546875298e-09
431,27.516406250000358,45.844839622641516,91.70608474576278,3.404866343750013e-09,30.54218750000004,47.057950310559015,77.83647299077661,3.8474645468749965e-09
432,18.97421874999985,35.501614906832295,80.50748829799066,2.182450195312483e-09,23.067187499999697,35.009344144144144,78.40479773462785,2.8911579843750003e-09
433,30.457031249999744,46.71068965517241,79.71050154850236,3.4331949375000264e-09,44.18124999999975,46.62148592870543,96.84927366258204,5.886663695312473e-09
434,28.691406250000107,45.83748207171315,78.8229994603348,3.2256179296874924e-09,33.96640624999989,45.96665224625624,86.30241587540661,4.3456853515625205e-09
435,52.50078124999931,48.44397093023256,88.40345148768772,6.1371915156249956e-09,47.68046874999854,49.39379279279279,90.08924809153658,6.051162757812482e-09
436,24.078906250000287,46.10456,0.8301162329942913,2.8071357734375218e-09,38.97187500000072,45.76313230769232,86.46572808549672,4.932174195312498e-09
437,25.079687499999892,43.069234657039715,0.5331944968977812,2.8096539921874815e-09,21.82499999999976,43.64107453416149,0.49973818586708035,2.755673249999996e-09
438,21.69062499999992,29.220176691729325,63.57914053126758,2.2881941796875054e-09,19.657031250000045,30.348859481582537,0.4749175611570174,2.69162919531253e-09
439,20.24374999999985,41.22713941018767,77.93380825673286,2.2970829375000116e-09,63.439062499999466,42.00669830508474,90.9595106661367,7.832287476562525e-09
440,25.51874999999999,43.68866666666667,80.08560153256661,2.894862406250032e-09,21.820312500000227,43.31125448028675,67.6966151510728,2.786282617187491e-09
441,48.340624999999804,44.598925438596495,85.285712524576,5.406549984374947e-09,28.476562500000213,46.60145614035088,0.3910276872353894,3.750134843749997e-09
442,59.04375000000002,48.8805576923077,86.10519868239471,6.646805867187537e-09,57.87187499999931,48.98902457466918,86.93701850780798,7.138155867187514e-09
443,30.66796874999973,47.007316062176166,0.4709160220503433,3.255249312499999e-09,36.321093750000344,46.80729707112971,87.1966120071265,4.566107867187498e-09
444,50.59609374999958,42.79927058823529,93.14871191961343,6.045888843749964e-09,22.39453124999997,43.26985714285714,84.82424473392476,3.0648208750000017e-09
445,42.86093750000006,38.341129824561406,94.60711166253085,5.254864156250016e-09,21.660937500000088,38.751986394557825,1.3548965972759863,2.846612953124987e-09
446,20.365624999999987,29.20562962962963,0.4607849650349639,2.260396382812492e-09,18.28984374999969,29.563198697068408,0.9808771293255308,2.593999507812513e-09
447,19.253125000000004,35.983162790697676,71.48093188832775,2.1149414453125083e-09,21.930468750000287,37.508855555555556,0.7021385343309614,2.7663327500000124e-09
448,36.335156249999656,47.29067055393586,0.5535460717306745,4.0785423203125046e-09,39.442968750002194,48.213409742120355,84.20239723239652,4.989448484375016e-09
449,29.722656250000767,46.57785600000001,76.84754940934477,3.2908396796874788e-09,52.96406250000061,46.84134361851333,83.40141107198161,6.499299882812516e-09
450,53.99296874999919,43.32557855822551,90.19676923076912,6.486541070312507e-09,24.07578124999965,43.295892307692306,0.879703475043248,3.0671068515625165e-09
451,20.351562499999964,37.697327231121285,72.64424388451896,2.2262527890624942e-09,21.710156250000168,39.89912164948454,79.74935463800911,2.851076218750012e-09
452,18.72656250000002,42.1561551724138,87.1494323967994,2.2517977656250114e-09,19.774218750000117,43.93038815789474,75.10724348332597,2.562327781250002e-09
453,16.842187499999994,38.70990909090909,0.7044632034631799,1.9376771562500028e-09,64.57499999999996,36.27256062581486,88.09227787130558,7.824487289062524e-09
454,28.274218750000024,40.94313978494624,81.42372946859918,3.242597570312481e-09,20.25859375000021,41.843761658031084,0.5686777202072099,2.7766377578124965e-09
455,70.0812500000005,36.87610606060606,88.26066166110496,8.121254531249963e-09,19.809374999999818,37.04077860326895,0.7045164541789438,2.757994726562474e-09
456,46.90625000000033,36.15109049773756,83.28767462683304,5.392942664062541e-09,16.459375000000165,36.2551130063966,0.5769538461537542,2.1146415625000037e-09
457,18.871874999999783,42.53437830687831,0.7344424362606407,2.17777135156251e-09,40.78124999999986,42.75551287128713,87.11019911567536,5.059561023437528e-09
458,22.701562500000172,44.75025692695214,0.7822370833782634,2.5196186640625076e-09,40.87656250000009,44.05969142857143,84.47858107047585,5.113803328124981e-09
459,32.10468749999933,45.2602893081761,81.85792738388766,3.877181375000008e-09,27.021093750000702,46.65701379310346,78.65492736610435,3.404518796874995e-09
460,26.685937499999923,32.806797583081575,85.72402275526362,3.249128898437511e-09,18.32734374999987,33.054369747899166,0.8004612169866853,2.2810428906249966e-09
461,22.660937500000067,44.01604232804233,81.15398451327427,2.4995921093750085e-09,93.24609375000108,42.18658747300216,87.92530915529632,1.1208269179687394e-08
462,20.307812499999756,43.824656514382404,62.16652199713533,2.183965656249996e-09,55.78046874999956,42.73259719438878,83.41717099685098,6.811444656249975e-09
463,28.582812499999832,46.42348039215686,72.27795319617061,3.1831661875000183e-09,73.28515624999952,46.08644444444444,86.90006777225825,8.636316249999975e-09
464,30.452343749999855,46.20811176470588,75.76766035620743,3.3601802265624784e-09,43.696875000000546,46.39377092511014,83.05325615318395,5.2145791406250085e-09
465,25.115624999999753,45.39239568345323,91.05284902701135,3.051241125000014e-09,32.61796874999998,46.5989837587007,88.79317545605306,4.160897617187514e-09
466,37.62500000000024,46.98343174603175,0.42318349501292857,4.35374759375002e-09,44.23828124999929,47.150044280442806,96.82358102766791,5.936087718750032e-09
467,15.391406250000017,41.727929292929296,89.33419011544014,1.8510659531249918e-09,31.499999999999773,42.18396946564887,0.42354088744686447,3.919429726562518e-09
468,19.925781250000085,40.28297790055249,85.96785548534984,2.302297921874994e-09,19.86718750000005,42.41365294117647,80.19493928336998,2.695723078124992e-09
469,21.635937499999258,44.11702626970228,81.35732001604966,2.481625374999991e-09,24.778125000000273,45.261232142857125,79.42643871084417,3.1992255390624763e-09
470,14.708593749999999,38.61134186939821,0.44521760797341714,1.797440492187508e-09,24.682812499999685,37.88593984962406,82.76645194039449,3.2289377109374977e-09
471,43.03593749999983,48.70639416058394,82.28678087850788,4.937277414062492e-09,39.60156250000004,48.77408141112619,86.20981046148518,5.010107906250011e-09
472,26.20078124999985,45.31229310344827,84.23880522029236,3.070523445312499e-09,27.78593749999949,45.52560360360359,0.4158938503721604,3.557652249999989e-09
473,23.630468750000055,45.61294418604651,0.43822261008937524,2.605258921875014e-09,44.239062500000514,45.25785507246378,89.82339776039336,5.644240859375021e-09
474,35.78437500000007,46.92512727272727,81.11531943989523,3.931766820312523e-09,114.94531230000078,46.282332190904114,93.32116752810899,1.4025100923007373e-08
475,21.83828124999998,36.185071428571426,76.27249980924138,2.5101134453124977e-09,16.48828124999966,37.68042342342343,0.922768803939557,2.2178467578124946e-09
476,22.482812500000193,33.57831668696711,81.49457524853268,2.578522953124988e-09,17.728124999999828,34.38287671232874,70.6593312658242,2.227309742187493e-09
477,74.6546875000007,24.31088854489165,91.46811065275693,8.867949734374985e-09,18.32968750000017,26.524402464065705,69.95534012853804,2.300314843749983e-09
478,71.67734374999952,39.880351851851835,84.93690764408014,8.178660914062507e-09,20.98671875000022,41.086842729970336,83.68283620518905,2.7937804921875194e-09
479,21.149218749999754,44.37090178571428,83.05366640063853,2.404807046874999e-09,22.64921874999999,45.22417763157875,77.24372876959153,2.8884298124999875e-09
480,30.60078125000061,46.118258911819886,88.7570784238287,3.4594393515625194e-09,39.70624999999828,46.3978495412844,88.19667918016415,4.9642368203124755e-09
481,25.771874999999866,44.285972157772626,0.4434533442076487,2.9949037890624973e-09,19.845312500000034,43.957032136105866,74.13431554160152,2.567238890624996e-09
482,26.23281249999998,44.985939655172416,0.43998684584753606,2.9679480625000234e-09,23.874999999999957,45.963547540983605,82.12313149140412,3.088590437500012e-09
483,66.97499999999863,44.97072767857142,84.76282638414212,7.555783124999989e-09,26.957031250000085,46.12304799999999,85.49570346494768,3.511821945312492e-09
484,77.52343749999895,41.52487356321837,84.28295795795783,8.908876249999992e-09,22.960937499999723,42.69002076124545,0.4561781543118781,2.9489665156250337e-09
485,54.95624999999933,39.57188055555556,92.10326319366958,6.557755632812399e-09,22.294531250000205,40.723245614035086,0.5867218304559874,2.9148451718749987e-09
486,49.41250000000039,48.64963076923077,84.17420405136033,5.621370750000024e-09,75.76171874999957,49.1615905511811,86.03482797800658,9.05554728906254e-09
487,102.95312519999982,42.489377194105266,92.01171025096146,1.2202966563549882e-08,23.369531249999653,43.35298351648352,71.60458097727525,2.9797217109374956e-09
488,20.49531249999994,39.92347408829175,100.0009511928778,2.5973694843749945e-09,38.04765625000002,40.78448677248678,88.4767885674931,4.918955140624974e-09
489,28.276562499999613,42.24886554621848,88.55644634903506,3.2429967578125065e-09,21.142968750000257,43.95609630818619,0.7191854413702249,2.609926624999998e-09
490,26.771874999999667,45.82845076586433,81.61094956413461,3.132558039062496e-09,29.55312499999998,45.70346167557932,0.8221709296605947,3.9697470859374934e-09
491,86.7437499999987,41.46738860103626,89.82933966188833,1.0642585937499964e-08,22.051562499999733,42.35526631393299,0.4442120300751905,2.8403979140624612e-09
492,33.93359374999996,38.159596412556056,93.5201513595808,4.1964141562499845e-09,19.768750000000068,39.44357009345794,0.8394482758620632,2.5014087578125107e-09
493,28.968749999999943,46.75782661290322,88.45635227272727,3.4759513203124934e-09,34.87890625000034,46.879939759036176,77.47151102785665,4.277340859375014e-09
494,89.99765624999938,45.398382716049376,90.31552169762533,1.0446239921874982e-08,32.60781249999951,46.60635684647303,84.19304538341154,4.145562210937511e-09
495,52.38750000000039,44.78901283880172,84.85054329897892,6.053834578124985e-09,27.728125000000148,45.7791597633136,79.91639546562229,3.539556960937486e-09
496,46.26953124999993,45.95605863192182,90.25226970334244,5.640970164062514e-09,29.60546875000034,46.17866233766234,0.44331259827042135,3.6350782343749794e-09
497,17.993749999999764,41.73196577017115,0.43086647157192437,2.0707587734375055e-09,61.07343749999927,40.836286127167625,84.8933286315266,7.4040301640624875e-09
498,29.966406249999977,45.70483741648108,92.15993674965755,3.5069591171875093e-09,38.114062499999335,46.635859872611476,83.82704604181363,4.722490570312511e-09
499,17.108593750000267,25.516338912133893,0.7041240039489312,1.98958987500001e-09,59.037500000000165,25.186461956521743,84.15584392607646,7.137849148437537e-09
500,21.089843750000092,43.14937293729373,69.365939393411,2.3196160625000055e-09,63.896093749999494,43.42992181069959,86.19601462208544,7.736272289062576e-09
501,48.3796875000003,40.22029090909091,84.89254759963976,5.527158054687509e-09,23.41718749999977,41.54746282973622,84.5883791265942,3.1403641718750008e-09
502,22.074999999999534,44.73006920415225,80.5131953476562,2.5405392578124808e-09,36.27734375000031,45.318164133738605,86.87752235937613,4.541992210937524e-09
503,18.643750000000203,37.91626631853786,63.28177167390848,1.9976681562500138e-09,17.47734375000025,39.13950853242321,0.7265005811700672,2.4258287656249948e-09
504,28.04843749999968,39.306066027689035,81.10280032206117,3.274294749999975e-09,17.573437499999756,40.14459002169197,0.696930848769835,2.3745009921874937e-09
505,17.299218750000023,35.38691916859123,70.32446934252644,1.900564078124996e-09,18.61640625000014,36.67723380281691,0.4362350094676878,2.644361359374981e-09
506,20.647656249999535,43.124693877551024,86.67405169275584,2.388642945312491e-09,88.53984374999939,42.77883298969073,87.32806331326157,1.0776521515625004e-08
507,20.357031249999658,44.07728205128205,0.39438223101566267,2.305991296875003e-09,31.918749999999463,43.718165333333324,79.55095783219822,3.9214338125000144e-09
508,87.79062499999881,44.86992253521125,92.60940829185667,1.044790864062502e-08,23.274999999999935,45.9233306122449,0.4885094470019089,3.0578796796875193e-09
509,35.79140624999937,43.467862595419845,83.03338416075647,4.2202232656250356e-09,26.825781250000702,43.727447432762844,79.44718318069366,3.3394787265625005e-09
510,42.21640624999985,41.52136842105263,85.72576937358426,4.8107432343750025e-09,20.656249999999865,42.78170921985816,0.4242792706943829,2.798860585937496e-09
511,23.617968749999463,44.82921568627451,0.4310903753407878,2.796663390624995e-09,44.09687499999961,45.6095914893617,84.73465970211379,5.564566226562493e-09
512,17.4921874999999,32.20632669322709,79.91627354627349,1.887203695312504e-09,25.714062499999812,33.06928239202657,0.41578182592950014,3.398123499999964e-09
513,22.464062499999926,43.11375138121547,0.7930469624372232,2.4146445468750023e-09,22.71171875000011,42.66304361370716,82.33478730732803,3.0063006562499758e-09
514,16.56562500000005,34.58698666666667,70.58746134291115,1.9662800859375036e-09,26.271093749999963,34.17196958174905,0.8228971766964036,3.2661979296874835e-09
515,46.46953125000035,48.17865321100918,81.36573223659028,5.159814648437554e-09,46.89921874999996,48.70037499999999,88.6233858951505,5.906026742187563e-09
516,55.17500000000055,46.764415730337085,91.04728926498301,6.504569726562503e-09,36.52500000000032,48.50718947368422,88.87748617376437,4.672589546875017e-09
517,24.86875000000026,42.92236363636364,76.74739328182358,2.7681688125000163e-09,23.49453125000025,43.430660317460315,76.86221986754973,3.2286620156249795e-09
518,29.1414062500003,43.7636265060241,110.36002705938687,3.869926562499998e-09,26.50624999999991,44.73085131195335,94.00437569311433,3.431183492187491e-09
519,19.09921875000027,40.56629039812646,75.43914525580333,2.2281360234375035e-09,45.62265625000066,42.873145336225605,90.98111219512177,5.948202976562527e-09
520,22.896875000000172,43.682415254237284,0.47958191184496735,2.627289164062506e-09,22.628124999999955,44.28809762900977,76.10023805147055,3.0081610078125137e-09
521,21.387499999999093,40.75903030303022,0.4201712046205397,2.4087258359374893e-09,21.79687500000007,40.99503703703704,73.35054275633026,2.8821738046875e-09
522,33.39999999999996,47.017186206896554,84.67408225521932,3.900830390625e-09,54.00624999999977,46.86947610619469,91.42978167602224,6.763341335937492e-09
523,23.91640624999951,44.87731894484413,81.21540590781768,2.8271478125000286e-09,44.06171874999991,45.62384778761062,85.45698093220014,5.561640335937479e-09
524,30.05078125000047,47.605726443769,79.8186329850824,3.4088474140624835e-09,45.59921875000015,47.56552432432433,80.45636253643536,5.485294867187509e-09
525,16.768750000000132,39.685676923076926,0.4349530400395371,1.8309001406249994e-09,47.6164062499997,41.218302233902754,84.05869447420808,5.780896328124982e-09
526,18.73359375000012,35.22577272727273,0.41992174492174017,2.300387843749992e-09,21.07421874999993,36.49170538243626,0.4135428872176387,2.6837090546874854e-09
527,47.053906249999855,47.84320903954802,85.79174828178708,5.413232687499981e-09,38.19374999999994,48.386948557089084,87.95673753009969,4.875130960937499e-09
528,29.51562500000051,37.629679572763685,88.44372228027413,3.4978546093750166e-09,19.723437499999896,37.720373626373636,1.2043508771929858,2.608716640624996e-09
529,63.52421875000047,49.012569620253174,86.90910533910512,7.503471421875002e-09,39.285156249999176,49.22244147157191,89.35523796018042,5.090997085937536e-09
530,16.064843749999902,28.77040217391304,0.4326172700718776,1.82423613281248e-09,26.11874999999948,27.769541371158393,78.81782398790133,3.417492671875018e-09
531,26.43359375000003,45.822091254752856,0.5406001912960148,3.2035161328124828e-09,31.639843750000196,45.72329341317366,0.5742254838477432,3.928221593749957e-09
532,45.089062499999955,33.65277441077441,85.8625481154551,5.243495773437522e-09,19.717187499999866,35.04308695652174,0.6805469799596993,2.6225830156249992e-09
533,28.554687500000142,37.86338364779875,81.71088538837644,3.1922925312500104e-09,20.293749999999733,38.17346120689655,0.4981085376930642,2.715499945312506e-09
534,25.03750000000018,44.979683397683395,0.4630124777183496,2.83592141406251e-09,35.67578124999997,45.19316804407713,88.12514858784347,4.4948953359374734e-09
535,19.328125000000362,38.91719821162444,0.7107156969755258,2.1179360000000072e-09,20.253124999999805,38.92740338983051,0.4072013136537124,2.699815234374996e-09
536,24.301562500000173,45.81871005917202,81.50973262330433,2.7390603359374853e-09,37.95390624999975,44.93069387755102,80.45660664909603,4.6745835078125034e-09
537,14.939843749999948,24.94932773109241,0.6882249796189727,1.6206323515624963e-09,41.82812499999997,24.909779935275083,83.85561920644857,5.324608507812481e-09
538,16.660156250000213,39.27706514657981,67.31373969345624,2.0354425937500183e-09,21.49062500000003,39.433104294478525,0.5572734244485547,2.842638304687476e-09
539,52.071093749999164,48.87136567164179,90.69994161480585,6.071414749999951e-09,109.95859349999932,48.81015693313868,94.17302866885035,1.3964309947755062e-08
540,23.600000000000065,43.009826086956515,0.48567841657298566,2.7443656328124818e-09,21.829687500000183,43.805296875,72.90659808301832,2.7326772109375057e-09
541,109.52656290000107,43.18747491810034,91.25721739252293,1.2931966481932487e-08,26.74843750000022,43.70606666666667,88.05950159489642,3.5253975624999935e-09
542,24.028906250000226,45.60942598187311,80.96164253601913,2.67869325781251e-09,43.59687500000007,46.503475285171106,84.20356459459475,5.481370015624985e-09
543,22.471875000000097,45.06180303030303,78.66747917531468,2.507150554687491e-09,26.383593750000145,44.55404528301887,0.4063402690189144,3.258678703124995e-09
544,43.62343750000015,45.65255555555556,84.91715981540203,5.02709844531251e-09,25.95703124999993,45.89111475409835,93.95203821351055,3.6306673906250003e-09
545,20.761718750000213,41.25951156812339,79.5555817437473,2.459369789062504e-09,41.466406250000176,41.72952358490566,90.70396618830162,5.478034632812472e-09
546,37.495312499999756,47.34663882063882,87.25863998148134,4.330802914062531e-09,29.426562500000486,47.76753719008265,88.12385029239762,3.811291039062537e-09
547,48.11874999999972,45.509720647773285,88.85275762873503,5.60334023437501e-09,29.90859375000028,46.285344,92.53915254349924,3.8872961015625165e-09
548,17.036718749999835,36.00382724252491,73.4422209165687,1.9972104218750007e-09,24.597656249999744,36.355735955056176,87.55129479634994,3.487161921875017e-09
549,18.369531249999937,39.66565189873418,77.11769700319479,2.1254144921874857e-09,65.51093750000092,39.16422822822823,90.50714329083154,8.220671421874986e-09
550,44.00312500000041,45.857126079447326,83.0671605716689,4.889542203124961e-09,36.15937500000079,47.481666221628835,85.35513045478801,4.430220609375021e-09
551,18.157812500000503,39.12195957193818,1.044944319427575,2.3498236640625034e-09,51.23906249999948,38.31788292682927,87.13837994829268,6.173403164062496e-09
552,22.59531250000002,40.56262433862434,82.38556792549568,2.7038400781249755e-09,20.62656250000021,40.86534796238245,0.5329601279466984,2.684231101562501e-09
553,33.15468750000008,47.3543023255814,0.44531290568919984,3.806316273437505e-09,44.61250000000021,47.64257803468208,90.69433827254304,5.6293933906249905e-09
554,17.22656250000032,36.006965317919075,0.4045222587869445,2.064460945312496e-09,39.24218749999966,36.243409836065574,87.62938666441647,5.1214606328125075e-09
555,53.13906249999931,45.436519999999994,85.8923444596642,6.18627737500003e-09,30.389843750000267,46.7427290640394,81.33147654570732,3.804879070312481e-09
556,49.65624999999996,48.46750597609562,91.74457179143218,5.814913421874979e-09,86.87734374999891,48.460832699619765,86.26021450685549,1.0145173421874985e-08
557,18.725781249999862,34.072782608696,65.8105476224473,2.1743073906250043e-09,19.163281249999287,33.024337142857135,0.8842172176478384,2.4689360078125024e-09
558,22.502343750000264,45.35631300813009,72.6949148105844,2.5363712109375003e-09,63.22109374999982,45.07953296703297,86.14914883878308,7.828101718749984e-09
559,19.174218750000094,40.8570291262136,0.7220809588421603,2.216877882812498e-09,29.563281249999918,41.461612456747396,83.87122003647737,3.713980124999999e-09
560,59.771093750001114,47.33420869565219,89.1544557383568,7.203907281249896e-09,36.554687499999616,48.112923433874705,82.82946520146525,4.484169921874997e-09
561,17.42656250000003,35.87003584229391,64.70951436543243,1.9540345156249983e-09,49.14453125000051,36.1812032193159,83.54339842117506,6.024867867187552e-09
562,29.42187499999953,45.73297022767075,78.83320549992771,3.4336152812500168e-09,24.961718750000017,46.93339591836735,0.5080737593076379,3.2968249609375e-09
563,25.032031249999953,45.754172000000004,83.00965410924954,2.8718294140625173e-09,50.895312500000145,45.32377910958904,86.98521068286624,6.136827382812498e-09
564,47.27109374999969,38.680890173410404,81.94563921997465,5.493509085937492e-09,20.293749999999733,39.528681818181816,0.5381773435433035,2.8747531328124897e-09
565,60.84921874999978,43.7256199376947,86.06197866519635,7.20321590624998e-09,22.724999999999795,44.37243380281691,85.96569048030901,3.0358269531250024e-09
566,46.94843749999933,40.068119205298004,84.65877019155674,5.434588445312464e-09,20.096093750000144,40.59653580901857,0.6498232521601424,2.5655425546874975e-09
567,46.05156249999958,48.82556875,92.01395624400104,5.445351320312505e-09,73.67421874999991,48.40513243761997,87.32799104085133,8.875039976562457e-09
568,60.470312500000034,46.837534246575345,93.40296697061827,7.374106312500066e-09,34.90703125000003,46.87139572192515,80.85782900431376,4.342488796874971e-09
569,31.899218750000102,45.07663700234192,80.24989181847991,3.685931007812502e-09,25.192968749999523,46.244813471502596,0.4065763118164675,3.1190796640625087e-09
570,17.136718749999602,39.21943540669856,0.41975236038686997,1.9845577890625135e-09,42.82968750000009,39.60768085106383,80.0609998865981,5.07251057031248e-09
571,55.19375000000082,41.76770196078432,93.53808445532395,6.972014351562536e-09,21.484375,41.849531486146105,0.5183008306669487,2.8962488515625014e-09
572,22.690624999999898,43.621318275154,84.73838994282748,2.538227984375e-09,23.13515625000022,44.85019827586206,0.4720159498245055,2.9681189375000175e-09
573,17.87578124999971,38.38028828828829,0.6874804600434251,2.004272039062493e-09,48.76562500000006,39.038604081632656,86.19519576526733,6.060136296874974e-09
574,21.009374999999864,36.854297082228115,75.38247214605103,2.320297992187494e-09,17.61406250000057,37.89047435897436,83.14876412049485,2.475853773437508e-09
575,32.09843750000019,39.72332222222222,85.273500187874,3.672303765625005e-09,21.257031250000225,40.1012807570978,1.0095690510486033,2.795507312500019e-09
576,61.12499999999912,40.56091034482758,94.2832188006485,7.638429960937519e-09,20.470312500000176,41.705689119170984,0.6225054106330589,2.729331929687498e-09
577,18.396874999999824,33.27904575163399,0.745643033202852,1.9488305390624943e-09,18.037499999999973,32.26736231884059,0.4672008547008497,2.3404561171875103e-09
578,30.75859374999972,44.24722321428572,80.09545745481923,3.5305193750000117e-09,27.87343750000062,44.851624020887726,85.63402520887401,3.6343010937499892e-09
