 //************************************************
//Board:5202
//File_Format_Version:3.3
//Janus_Release 4.2.0
//Acquisition_Mode:Spectroscopy
//Energy_Histo_NBins:8192
//Run#:19
//Start_Time_Epoch:1760354946190
//Start_Time_DateTime:Mon Oct 13 13:29:06 2025
//************************************************
TStamp,Trg_Id,Board_Id,Num_hits,ChannelMask,CH_Id,Data_type,PHA_LG,PHA_HG
5769168808.656,272,0,5,0x7c000,15,0x1,1636,-1
5769168808.656,272,0,5,0x7c000,16,0x1,3271,-1
5769168808.656,272,0,5,0x7c000,17,0x1,1223,-1
5769168808.656,272,0,5,0x7c000,18,0x1,433,-1
5770125987.656,273,0,5,0x680a0,5,0x1,3010,-1
5770125987.656,273,0,5,0x680a0,7,0x1,2409,-1
5770125987.656,273,0,5,0x680a0,15,0x1,377,-1
5770125987.656,273,0,5,0x680a0,17,0x1,3144,-1
5770125987.656,273,0,5,0x680a0,18,0x1,3598,-1
5773971056.632,274,0,4,0x72000,13,0x1,1635,-1
5773971056.632,274,0,4,0x72000,16,0x1,2591,-1
5773971056.632,274,0,4,0x72000,17,0x1,8094,-1
5773971056.632,274,0,4,0x72000,18,0x1,3126,-1
5800753513.816,275,0,4,0x70800,11,0x1,2927,-1
5800753513.816,275,0,4,0x70800,16,0x1,2153,-1
5800753513.816,275,0,4,0x70800,17,0x1,5111,-1
5800753513.816,275,0,4,0x70800,18,0x1,1955,-1
5809286719.928,276,0,4,0x60108,3,0x1,1291,-1
5809286719.928,276,0,4,0x60108,8,0x1,1931,-1
5809286719.928,276,0,4,0x60108,17,0x1,3443,-1
5809286719.928,276,0,4,0x60108,18,0x1,2927,-1
5885430395.512,277,0,4,0x70040,6,0x1,2926,-1
5885430395.512,277,0,4,0x70040,16,0x1,1929,-1
5885430395.512,277,0,4,0x70040,17,0x1,1614,-1
5885430395.512,277,0,4,0x70040,18,0x1,1158,-1
5897072692.408,278,0,4,0x12c00,10,0x1,2526,-1
5897072692.408,278,0,4,0x12c00,11,0x1,2747,-1
5897072692.408,278,0,4,0x12c00,13,0x1,1358,-1
5897072692.408,278,0,4,0x12c00,16,0x1,1397,-1
5898820705.824,279,0,4,0x72000,13,0x1,1771,-1
5898820705.824,279,0,4,0x72000,16,0x1,1301,-1
5898820705.824,279,0,4,0x72000,17,0x1,6477,-1
5898820705.824,279,0,4,0x72000,18,0x1,2357,-1
5910137123.088,280,0,4,0x74000,14,0x1,1913,-1
5910137123.088,280,0,4,0x74000,16,0x1,1740,-1
5910137123.088,280,0,4,0x74000,17,0x1,5190,-1
5910137123.088,280,0,4,0x74000,18,0x1,1405,-1
5911925434.416,281,0,5,0x7000c,2,0x1,2334,-1
5911925434.416,281,0,5,0x7000c,3,0x1,1964,-1
5911925434.416,281,0,5,0x7000c,16,0x1,1451,-1
5911925434.416,281,0,5,0x7000c,17,0x1,4417,-1
5911925434.416,281,0,5,0x7000c,18,0x1,8191,-1
5960279665.984,282,0,4,0x74000,14,0x1,3189,-1
5960279665.984,282,0,4,0x74000,16,0x1,2829,-1
5960279665.984,282,0,4,0x74000,17,0x1,5571,-1
5960279665.984,282,0,4,0x74000,18,0x1,1560,-1
5978755926.360,283,0,4,0x72000,13,0x1,1615,-1
5978755926.360,283,0,4,0x72000,16,0x1,1706,-1
5978755926.360,283,0,4,0x72000,17,0x1,4007,-1
5978755926.360,283,0,4,0x72000,18,0x1,1480,-1
5985609368.328,284,0,4,0x70800,11,0x1,2671,-1
5985609368.328,284,0,4,0x70800,16,0x1,1977,-1
5985609368.328,284,0,4,0x70800,17,0x1,1845,-1
5985609368.328,284,0,4,0x70800,18,0x1,1107,-1
6001099936.952,285,0,4,0x74000,14,0x1,1708,-1
6001099936.952,285,0,4,0x74000,16,0x1,2161,-1
6001099936.952,285,0,4,0x74000,17,0x1,6039,-1
6001099936.952,285,0,4,0x74000,18,0x1,1478,-1
6003250441.808,286,0,4,0x60300,8,0x1,1389,-1
6003250441.808,286,0,4,0x60300,9,0x1,984,-1
6003250441.808,286,0,4,0x60300,17,0x1,3877,-1
6003250441.808,286,0,4,0x60300,18,0x1,2261,-1
6013572213.552,287,0,5,0x70300,8,0x1,1766,-1
6013572213.552,287,0,5,0x70300,9,0x1,3634,-1
6013572213.552,287,0,5,0x70300,16,0x1,1031,-1
6013572213.552,287,0,5,0x70300,17,0x1,7607,-1
6013572213.552,287,0,5,0x70300,18,0x1,4337,-1
6065648519.040,288,0,4,0x72000,13,0x1,1871,-1
6065648519.040,288,0,4,0x72000,16,0x1,1902,-1
6065648519.040,288,0,4,0x72000,17,0x1,4578,-1
6065648519.040,288,0,4,0x72000,18,0x1,1577,-1
6125050330.872,289,0,6,0x1f80,7,0x1,1644,-1
6125050330.872,289,0,6,0x1f80,8,0x1,1541,-1
6125050330.872,289,0,6,0x1f80,9,0x1,1521,-1
6125050330.872,289,0,6,0x1f80,10,0x1,1405,-1
6125050330.872,289,0,6,0x1f80,11,0x1,1681,-1
6125050330.872,289,0,6,0x1f80,12,0x1,1610,-1
6144120671.008,290,0,4,0x60840,6,0x1,2793,-1
6144120671.008,290,0,4,0x60840,11,0x1,1592,-1
6144120671.008,290,0,4,0x60840,17,0x1,7321,-1
6144120671.008,290,0,4,0x60840,18,0x1,3487,-1
6155302397.344,291,0,4,0x70200,9,0x1,1628,-1
6155302397.344,291,0,4,0x70200,16,0x1,1346,-1
6155302397.344,291,0,4,0x70200,17,0x1,4219,-1
6155302397.344,291,0,4,0x70200,18,0x1,3375,-1
6161809643.864,292,0,4,0x72000,13,0x1,2114,-1
6161809643.864,292,0,4,0x72000,16,0x1,1691,-1
6161809643.864,292,0,4,0x72000,17,0x1,7491,-1
6161809643.864,292,0,4,0x72000,18,0x1,1886,-1
6230905243.752,293,0,5,0x72010,4,0x1,1578,-1
6230905243.752,293,0,5,0x72010,13,0x1,1903,-1
6230905243.752,293,0,5,0x72010,16,0x1,1118,-1
6230905243.752,293,0,5,0x72010,17,0x1,4673,-1
6230905243.752,293,0,5,0x72010,18,0x1,1272,-1
6238231095.088,294,0,5,0x60a10,4,0x1,1811,-1
6238231095.088,294,0,5,0x60a10,9,0x1,1786,-1
6238231095.088,294,0,5,0x60a10,11,0x1,1734,-1
6238231095.088,294,0,5,0x60a10,17,0x1,5092,-1
6238231095.088,294,0,5,0x60a10,18,0x1,2601,-1
6328815262.128,295,0,4,0x71000,12,0x1,2366,-1
6328815262.128,295,0,4,0x71000,16,0x1,2902,-1
6328815262.128,295,0,4,0x71000,17,0x1,2307,-1
6328815262.128,295,0,4,0x71000,18,0x1,1132,-1
6331159285.104,296,0,6,0x3f,0,0x1,1964,-1
6331159285.104,296,0,6,0x3f,1,0x1,3037,-1
6331159285.104,296,0,6,0x3f,2,0x1,880,-1
6331159285.104,296,0,6,0x3f,3,0x1,1882,-1
6331159285.104,296,0,6,0x3f,4,0x1,1278,-1
6331159285.104,296,0,6,0x3f,5,0x1,650,-1
6337227517.448,297,0,4,0x71000,12,0x1,1202,-1
6337227517.448,297,0,4,0x71000,16,0x1,1167,-1
6337227517.448,297,0,4,0x71000,17,0x1,4308,-1
6337227517.448,297,0,4,0x71000,18,0x1,1399,-1
6340773354.144,298,0,4,0x61200,9,0x1,3131,-1
6340773354.144,298,0,4,0x61200,12,0x1,1364,-1
6340773354.144,298,0,4,0x61200,17,0x1,1497,-1
6340773354.144,298,0,4,0x61200,18,0x1,1453,-1
6421942722.200,299,0,7,0x600f8,3,0x1,1881,-1
6421942722.200,299,0,7,0x600f8,4,0x1,1474,-1
6421942722.200,299,0,7,0x600f8,5,0x1,2675,-1
6421942722.200,299,0,7,0x600f8,6,0x1,4765,-1
6421942722.200,299,0,7,0x600f8,7,0x1,808,-1
6421942722.200,299,0,7,0x600f8,17,0x1,3272,-1
6421942722.200,299,0,7,0x600f8,18,0x1,2964,-1
6423400592.072,300,0,4,0x71000,12,0x1,1709,-1
6423400592.072,300,0,4,0x71000,16,0x1,1485,-1
6423400592.072,300,0,4,0x71000,17,0x1,3569,-1
6423400592.072,300,0,4,0x71000,18,0x1,1311,-1
6451127748.664,301,0,5,0xf800,11,0x1,1845,-1
6451127748.664,301,0,5,0xf800,12,0x1,1954,-1
6451127748.664,301,0,5,0xf800,13,0x1,1631,-1
6451127748.664,301,0,5,0xf800,14,0x1,1538,-1
6451127748.664,301,0,5,0xf800,15,0x1,1529,-1
6453248946.824,302,0,4,0x74000,14,0x1,1346,-1
6453248946.824,302,0,4,0x74000,16,0x1,2455,-1
6453248946.824,302,0,4,0x74000,17,0x1,7780,-1
6453248946.824,302,0,4,0x74000,18,0x1,1956,-1
6494429622.416,303,0,4,0x60003,0,0x1,1307,-1
6494429622.416,303,0,4,0x60003,1,0x1,2101,-1
6494429622.416,303,0,4,0x60003,17,0x1,3084,-1
6494429622.416,303,0,4,0x60003,18,0x1,6365,-1
6516530768.024,304,0,4,0x6000c,2,0x1,3597,-1
6516530768.024,304,0,4,0x6000c,3,0x1,4110,-1
6516530768.024,304,0,4,0x6000c,17,0x1,3771,-1
6516530768.024,304,0,4,0x6000c,18,0x1,8191,-1
6526112495.304,305,0,4,0x70800,11,0x1,1668,-1
6526112495.304,305,0,4,0x70800,16,0x1,1140,-1
6526112495.304,305,0,4,0x70800,17,0x1,3433,-1
6526112495.304,305,0,4,0x70800,18,0x1,1868,-1
6526925663.648,306,0,4,0x70800,11,0x1,2414,-1
6526925663.648,306,0,4,0x70800,16,0x1,1196,-1
6526925663.648,306,0,4,0x70800,17,0x1,4031,-1
6526925663.648,306,0,4,0x70800,18,0x1,1703,-1
6586340293.288,307,0,5,0x1f0,4,0x1,2540,-1
6586340293.288,307,0,5,0x1f0,5,0x1,8116,-1
6586340293.288,307,0,5,0x1f0,6,0x1,8065,-1
6586340293.288,307,0,5,0x1f0,7,0x1,2426,-1
6586340293.288,307,0,5,0x1f0,8,0x1,2569,-1
6626460133.440,308,0,4,0x70400,10,0x1,4407,-1
6626460133.440,308,0,4,0x70400,16,0x1,1687,-1
6626460133.440,308,0,4,0x70400,17,0x1,4147,-1
6626460133.440,308,0,4,0x70400,18,0x1,2897,-1
6667001865.960,309,0,5,0x70600,9,0x1,2572,-1
6667001865.960,309,0,5,0x70600,10,0x1,522,-1
6667001865.960,309,0,5,0x70600,16,0x1,1317,-1
6667001865.960,309,0,5,0x70600,17,0x1,6545,-1
6667001865.960,309,0,5,0x70600,18,0x1,3264,-1
6667969112.688,310,0,4,0x74000,14,0x1,1440,-1
6667969112.688,310,0,4,0x74000,16,0x1,2108,-1
6667969112.688,310,0,4,0x74000,17,0x1,3796,-1
6667969112.688,310,0,4,0x74000,18,0x1,1331,-1
6680271225.768,311,0,4,0x72000,13,0x1,1565,-1
6680271225.768,311,0,4,0x72000,16,0x1,2031,-1
6680271225.768,311,0,4,0x72000,17,0x1,6863,-1
6680271225.768,311,0,4,0x72000,18,0x1,1917,-1
6692148199.528,312,0,4,0x74000,14,0x1,1853,-1
6692148199.528,312,0,4,0x74000,16,0x1,2344,-1
6692148199.528,312,0,4,0x74000,17,0x1,4693,-1
6692148199.528,312,0,4,0x74000,18,0x1,1288,-1
6697873101.840,313,0,6,0x3f00,8,0x1,1224,-1
6697873101.840,313,0,6,0x3f00,9,0x1,3230,-1
6697873101.840,313,0,6,0x3f00,10,0x1,1839,-1
6697873101.840,313,0,6,0x3f00,11,0x1,2034,-1
6697873101.840,313,0,6,0x3f00,12,0x1,1874,-1
6697873101.840,313,0,6,0x3f00,13,0x1,2647,-1
6725861768.568,314,0,4,0x74000,14,0x1,1823,-1
6725861768.568,314,0,4,0x74000,16,0x1,2615,-1
6725861768.568,314,0,4,0x74000,17,0x1,7330,-1
6725861768.568,314,0,4,0x74000,18,0x1,1846,-1
6737720692.560,315,0,4,0x70800,11,0x1,1543,-1
6737720692.560,315,0,4,0x70800,16,0x1,1252,-1
6737720692.560,315,0,4,0x70800,17,0x1,3866,-1
6737720692.560,315,0,4,0x70800,18,0x1,2254,-1
6746543581.376,316,0,4,0x71000,12,0x1,1401,-1
6746543581.376,316,0,4,0x71000,16,0x1,1148,-1
6746543581.376,316,0,4,0x71000,17,0x1,7557,-1
6746543581.376,316,0,4,0x71000,18,0x1,2392,-1
6755217055.232,317,0,4,0x70080,7,0x1,1845,-1
6755217055.232,317,0,4,0x70080,16,0x1,1179,-1
6755217055.232,317,0,4,0x70080,17,0x1,3112,-1
6755217055.232,317,0,4,0x70080,18,0x1,2616,-1
6830662993.816,318,0,6,0x70608,3,0x1,2315,-1
6830662993.816,318,0,6,0x70608,9,0x1,2696,-1
6830662993.816,318,0,6,0x70608,10,0x1,439,-1
6830662993.816,318,0,6,0x70608,16,0x1,927,-1
6830662993.816,318,0,6,0x70608,17,0x1,2382,-1
6830662993.816,318,0,6,0x70608,18,0x1,6169,-1
6831796879.040,319,0,4,0x1e000,13,0x1,2050,-1
6831796879.040,319,0,4,0x1e000,14,0x1,2658,-1
6831796879.040,319,0,4,0x1e000,15,0x1,1763,-1
6831796879.040,319,0,4,0x1e000,16,0x1,3630,-1
6837997838.680,320,0,9,0xff80,7,0x1,547,-1
6837997838.680,320,0,9,0xff80,8,0x1,1794,-1
6837997838.680,320,0,9,0xff80,9,0x1,997,-1
6837997838.680,320,0,9,0xff80,10,0x1,2198,-1
6837997838.680,320,0,9,0xff80,11,0x1,1512,-1
6837997838.680,320,0,9,0xff80,12,0x1,1681,-1
6837997838.680,320,0,9,0xff80,13,0x1,3557,-1
6837997838.680,320,0,9,0xff80,14,0x1,1259,-1
6837997838.680,320,0,9,0xff80,15,0x1,821,-1
6876999063.896,321,0,4,0x6000c,2,0x1,2060,-1
6876999063.896,321,0,4,0x6000c,3,0x1,3031,-1
6876999063.896,321,0,4,0x6000c,17,0x1,4162,-1
6876999063.896,321,0,4,0x6000c,18,0x1,5222,-1
6896856323.064,322,0,4,0x70004,2,0x1,3077,-1
6896856323.064,322,0,4,0x70004,16,0x1,1717,-1
6896856323.064,322,0,4,0x70004,17,0x1,1194,-1
6896856323.064,322,0,4,0x70004,18,0x1,2932,-1
6898492983.224,323,0,4,0x70100,8,0x1,1535,-1
6898492983.224,323,0,4,0x70100,16,0x1,1412,-1
6898492983.224,323,0,4,0x70100,17,0x1,2263,-1
6898492983.224,323,0,4,0x70100,18,0x1,2254,-1
6910403459.272,324,0,5,0x781,0,0x1,1101,-1
6910403459.272,324,0,5,0x781,7,0x1,1877,-1
6910403459.272,324,0,5,0x781,8,0x1,2462,-1
6910403459.272,324,0,5,0x781,9,0x1,1740,-1
6910403459.272,324,0,5,0x781,10,0x1,2038,-1
6941133210.904,325,0,4,0x60300,8,0x1,1186,-1
6941133210.904,325,0,4,0x60300,9,0x1,1558,-1
6941133210.904,325,0,4,0x60300,17,0x1,4281,-1
6941133210.904,325,0,4,0x60300,18,0x1,2228,-1
7014320895.392,326,0,5,0x60038,3,0x1,2051,-1
7014320895.392,326,0,5,0x60038,4,0x1,2578,-1
7014320895.392,326,0,5,0x60038,5,0x1,2944,-1
7014320895.392,326,0,5,0x60038,17,0x1,3061,-1
7014320895.392,326,0,5,0x60038,18,0x1,2416,-1
7077052940.256,327,0,4,0x70080,7,0x1,1821,-1
7077052940.256,327,0,4,0x70080,16,0x1,1212,-1
7077052940.256,327,0,4,0x70080,17,0x1,1558,-1
7077052940.256,327,0,4,0x70080,18,0x1,1482,-1
7088021574.088,328,0,6,0x60780,7,0x1,2071,-1
7088021574.088,328,0,6,0x60780,8,0x1,4009,-1
7088021574.088,328,0,6,0x60780,9,0x1,2818,-1
7088021574.088,328,0,6,0x60780,10,0x1,2194,-1
7088021574.088,328,0,6,0x60780,17,0x1,1860,-1
7088021574.088,328,0,6,0x60780,18,0x1,3424,-1
7117381635.104,329,0,4,0x70800,11,0x1,1613,-1
7117381635.104,329,0,4,0x70800,16,0x1,1274,-1
7117381635.104,329,0,4,0x70800,17,0x1,4446,-1
7117381635.104,329,0,4,0x70800,18,0x1,1771,-1
7117396840.056,330,0,4,0x74000,14,0x1,1578,-1
7117396840.056,330,0,4,0x74000,16,0x1,2052,-1
7117396840.056,330,0,4,0x74000,17,0x1,3901,-1
7117396840.056,330,0,4,0x74000,18,0x1,1502,-1
7150422943.688,331,0,4,0x70080,7,0x1,2764,-1
7150422943.688,331,0,4,0x70080,16,0x1,1190,-1
7150422943.688,331,0,4,0x70080,17,0x1,3586,-1
7150422943.688,331,0,4,0x70080,18,0x1,2503,-1
7224194165.624,332,0,8,0xff00,8,0x1,652,-1
7224194165.624,332,0,8,0xff00,9,0x1,2030,-1
7224194165.624,332,0,8,0xff00,10,0x1,1548,-1
7224194165.624,332,0,8,0xff00,11,0x1,2610,-1
7224194165.624,332,0,8,0xff00,12,0x1,1594,-1
7224194165.624,332,0,8,0xff00,13,0x1,1458,-1
7224194165.624,332,0,8,0xff00,14,0x1,1640,-1
7224194165.624,332,0,8,0xff00,15,0x1,1197,-1
7231389317.480,333,0,4,0x63000,12,0x1,1320,-1
7231389317.480,333,0,4,0x63000,13,0x1,2598,-1
7231389317.480,333,0,4,0x63000,17,0x1,6379,-1
7231389317.480,333,0,4,0x63000,18,0x1,2622,-1
7290839681.704,334,0,6,0xfc00,10,0x1,2236,-1
7290839681.704,334,0,6,0xfc00,11,0x1,2582,-1
7290839681.704,334,0,6,0xfc00,12,0x1,3256,-1
7290839681.704,334,0,6,0xfc00,13,0x1,1804,-1
7290839681.704,334,0,6,0xfc00,14,0x1,1626,-1
7290839681.704,334,0,6,0xfc00,15,0x1,3045,-1
7294698051.200,335,0,4,0x71000,12,0x1,1092,-1
7294698051.200,335,0,4,0x71000,16,0x1,1646,-1
7294698051.200,335,0,4,0x71000,17,0x1,4625,-1
7294698051.200,335,0,4,0x71000,18,0x1,1837,-1
7295625227.328,336,0,4,0x7800,11,0x1,2552,-1
7295625227.328,336,0,4,0x7800,12,0x1,3204,-1
7295625227.328,336,0,4,0x7800,13,0x1,1294,-1
7295625227.328,336,0,4,0x7800,14,0x1,1250,-1
7300582023.104,337,0,4,0x70200,9,0x1,1287,-1
7300582023.104,337,0,4,0x70200,16,0x1,2065,-1
7300582023.104,337,0,4,0x70200,17,0x1,3041,-1
7300582023.104,337,0,4,0x70200,18,0x1,1693,-1
7346273909.840,338,0,4,0x10380,7,0x1,1840,-1
7346273909.840,338,0,4,0x10380,8,0x1,2269,-1
7346273909.840,338,0,4,0x10380,9,0x1,1049,-1
7346273909.840,338,0,4,0x10380,16,0x1,2283,-1
7353276155.680,339,0,4,0x60030,4,0x1,1631,-1
7353276155.680,339,0,4,0x60030,5,0x1,1737,-1
7353276155.680,339,0,4,0x60030,17,0x1,2575,-1
7353276155.680,339,0,4,0x60030,18,0x1,4775,-1
7379758150.144,340,0,7,0x73c00,10,0x1,442,-1
7379758150.144,340,0,7,0x73c00,11,0x1,1662,-1
7379758150.144,340,0,7,0x73c00,12,0x1,2181,-1
7379758150.144,340,0,7,0x73c00,13,0x1,557,-1
7379758150.144,340,0,7,0x73c00,16,0x1,281,-1
7379758150.144,340,0,7,0x73c00,17,0x1,8191,-1
7379758150.144,340,0,7,0x73c00,18,0x1,4996,-1
7402441715.816,341,0,4,0x74000,14,0x1,1889,-1
7402441715.816,341,0,4,0x74000,16,0x1,2023,-1
7402441715.816,341,0,4,0x74000,17,0x1,7659,-1
7402441715.816,341,0,4,0x74000,18,0x1,1808,-1
7413478530.864,342,0,4,0x6c000,14,0x1,2584,-1
7413478530.864,342,0,4,0x6c000,15,0x1,1061,-1
7413478530.864,342,0,4,0x6c000,17,0x1,5990,-1
7413478530.864,342,0,4,0x6c000,18,0x1,2240,-1
7420739194.248,343,0,4,0x60180,7,0x1,6211,-1
7420739194.248,343,0,4,0x60180,8,0x1,6369,-1
7420739194.248,343,0,4,0x60180,17,0x1,5304,-1
7420739194.248,343,0,4,0x60180,18,0x1,3887,-1
7426078311.680,344,0,4,0x70400,10,0x1,1450,-1
7426078311.680,344,0,4,0x70400,16,0x1,1311,-1
7426078311.680,344,0,4,0x70400,17,0x1,3736,-1
7426078311.680,344,0,4,0x70400,18,0x1,1965,-1
7430218516.280,345,0,5,0x70104,2,0x1,2275,-1
7430218516.280,345,0,5,0x70104,8,0x1,1848,-1
7430218516.280,345,0,5,0x70104,16,0x1,607,-1
7430218516.280,345,0,5,0x70104,17,0x1,3034,-1
7430218516.280,345,0,5,0x70104,18,0x1,6337,-1
7436111928.192,346,0,6,0x1c182,1,0x1,1890,-1
7436111928.192,346,0,6,0x1c182,7,0x1,2968,-1
7436111928.192,346,0,6,0x1c182,8,0x1,1439,-1
7436111928.192,346,0,6,0x1c182,14,0x1,1863,-1
7436111928.192,346,0,6,0x1c182,15,0x1,1131,-1
7436111928.192,346,0,6,0x1c182,16,0x1,571,-1
7512703942.704,347,0,7,0x10fc0,6,0x1,2072,-1
7512703942.704,347,0,7,0x10fc0,7,0x1,1747,-1
7512703942.704,347,0,7,0x10fc0,8,0x1,2462,-1
7512703942.704,347,0,7,0x10fc0,9,0x1,3871,-1
7512703942.704,347,0,7,0x10fc0,10,0x1,1793,-1
7512703942.704,347,0,7,0x10fc0,11,0x1,2171,-1
7512703942.704,347,0,7,0x10fc0,16,0x1,612,-1
7537151900.320,348,0,7,0x1fc0,6,0x1,2664,-1
7537151900.320,348,0,7,0x1fc0,7,0x1,2027,-1
7537151900.320,348,0,7,0x1fc0,8,0x1,2179,-1
7537151900.320,348,0,7,0x1fc0,9,0x1,3529,-1
7537151900.320,348,0,7,0x1fc0,10,0x1,2233,-1
7537151900.320,348,0,7,0x1fc0,11,0x1,3818,-1
7537151900.320,348,0,7,0x1fc0,12,0x1,992,-1
7552968314.024,349,0,4,0x74000,14,0x1,1912,-1
7552968314.024,349,0,4,0x74000,16,0x1,1928,-1
7552968314.024,349,0,4,0x74000,17,0x1,6476,-1
7552968314.024,349,0,4,0x74000,18,0x1,1272,-1
7559157931.880,350,0,4,0x74000,14,0x1,1553,-1
7559157931.880,350,0,4,0x74000,16,0x1,2471,-1
7559157931.880,350,0,4,0x74000,17,0x1,5625,-1
7559157931.880,350,0,4,0x74000,18,0x1,2087,-1
7577951827.360,351,0,4,0x74000,14,0x1,3227,-1
7577951827.360,351,0,4,0x74000,16,0x1,1576,-1
7577951827.360,351,0,4,0x74000,17,0x1,4904,-1
7577951827.360,351,0,4,0x74000,18,0x1,1253,-1
7597466748.560,352,0,4,0x70020,5,0x1,2959,-1
7597466748.560,352,0,4,0x70020,16,0x1,1425,-1
7597466748.560,352,0,4,0x70020,17,0x1,4098,-1
7597466748.560,352,0,4,0x70020,18,0x1,6611,-1
7669100144.144,353,0,5,0x60e00,9,0x1,1955,-1
7669100144.144,353,0,5,0x60e00,10,0x1,1762,-1
7669100144.144,353,0,5,0x60e00,11,0x1,2186,-1
7669100144.144,353,0,5,0x60e00,17,0x1,4136,-1
7669100144.144,353,0,5,0x60e00,18,0x1,1510,-1
7682473388.808,354,0,5,0x70c00,10,0x1,3650,-1
7682473388.808,354,0,5,0x70c00,11,0x1,3967,-1
7682473388.808,354,0,5,0x70c00,16,0x1,771,-1
7682473388.808,354,0,5,0x70c00,17,0x1,7445,-1
7682473388.808,354,0,5,0x70c00,18,0x1,2668,-1
7710049708.296,355,0,4,0x60600,9,0x1,2411,-1
7710049708.296,355,0,4,0x60600,10,0x1,2927,-1
7710049708.296,355,0,4,0x60600,17,0x1,3370,-1
7710049708.296,355,0,4,0x60600,18,0x1,3237,-1
7710291883.672,356,0,6,0x7e00,9,0x1,1015,-1
7710291883.672,356,0,6,0x7e00,10,0x1,2466,-1
7710291883.672,356,0,6,0x7e00,11,0x1,2195,-1
7710291883.672,356,0,6,0x7e00,12,0x1,1785,-1
7710291883.672,356,0,6,0x7e00,13,0x1,2150,-1
7710291883.672,356,0,6,0x7e00,14,0x1,594,-1
7714105167.360,357,0,4,0x74000,14,0x1,1750,-1
7714105167.360,357,0,4,0x74000,16,0x1,5628,-1
7714105167.360,357,0,4,0x74000,17,0x1,8191,-1
7714105167.360,357,0,4,0x74000,18,0x1,2069,-1
7724888095.984,358,0,4,0x61200,9,0x1,1778,-1
7724888095.984,358,0,4,0x61200,12,0x1,1782,-1
7724888095.984,358,0,4,0x61200,17,0x1,6871,-1
7724888095.984,358,0,4,0x61200,18,0x1,4778,-1
7730702209.976,359,0,5,0x67000,12,0x1,1338,-1
7730702209.976,359,0,5,0x67000,13,0x1,1819,-1
7730702209.976,359,0,5,0x67000,14,0x1,1604,-1
7730702209.976,359,0,5,0x67000,17,0x1,3514,-1
7730702209.976,359,0,5,0x67000,18,0x1,613,-1
7737193026.424,360,0,4,0x61800,11,0x1,2261,-1
7737193026.424,360,0,4,0x61800,12,0x1,1120,-1
7737193026.424,360,0,4,0x61800,17,0x1,8191,-1
7737193026.424,360,0,4,0x61800,18,0x1,3638,-1
7737788841.080,361,0,4,0x71000,12,0x1,1547,-1
7737788841.080,361,0,4,0x71000,16,0x1,1864,-1
7737788841.080,361,0,4,0x71000,17,0x1,3749,-1
7737788841.080,361,0,4,0x71000,18,0x1,1134,-1
7743512957.040,362,0,4,0x72000,13,0x1,1431,-1
7743512957.040,362,0,4,0x72000,16,0x1,2204,-1
7743512957.040,362,0,4,0x72000,17,0x1,3827,-1
7743512957.040,362,0,4,0x72000,18,0x1,1131,-1
7755907766.896,363,0,4,0x70080,7,0x1,2293,-1
7755907766.896,363,0,4,0x70080,16,0x1,1541,-1
7755907766.896,363,0,4,0x70080,17,0x1,2433,-1
7755907766.896,363,0,4,0x70080,18,0x1,2641,-1
7778810707.120,364,0,4,0x71000,12,0x1,1695,-1
7778810707.120,364,0,4,0x71000,16,0x1,1561,-1
7778810707.120,364,0,4,0x71000,17,0x1,4120,-1
7778810707.120,364,0,4,0x71000,18,0x1,1385,-1
7781062320.752,365,0,4,0x3c0,6,0x1,1496,-1
7781062320.752,365,0,4,0x3c0,7,0x1,2951,-1
7781062320.752,365,0,4,0x3c0,8,0x1,1951,-1
7781062320.752,365,0,4,0x3c0,9,0x1,954,-1
7792813100.816,366,0,4,0x3c,2,0x1,2769,-1
7792813100.816,366,0,4,0x3c,3,0x1,1796,-1
7792813100.816,366,0,4,0x3c,4,0x1,1701,-1
7792813100.816,366,0,4,0x3c,5,0x1,2970,-1
7802692530.008,367,0,4,0x62800,11,0x1,5076,-1
7802692530.008,367,0,4,0x62800,13,0x1,4905,-1
7802692530.008,367,0,4,0x62800,17,0x1,7987,-1
7802692530.008,367,0,4,0x62800,18,0x1,2288,-1
7808194717.344,368,0,4,0x72000,13,0x1,2936,-1
7808194717.344,368,0,4,0x72000,16,0x1,3610,-1
7808194717.344,368,0,4,0x72000,17,0x1,5026,-1
7808194717.344,368,0,4,0x72000,18,0x1,1410,-1
7820358189.712,369,0,19,0x7ffff,0,0x1,697,-1
7820358189.712,369,0,19,0x7ffff,1,0x1,3968,-1
7820358189.712,369,0,19,0x7ffff,2,0x1,743,-1
7820358189.712,369,0,19,0x7ffff,3,0x1,806,-1
7820358189.712,369,0,19,0x7ffff,4,0x1,653,-1
7820358189.712,369,0,19,0x7ffff,5,0x1,679,-1
7820358189.712,369,0,19,0x7ffff,6,0x1,615,-1
7820358189.712,369,0,19,0x7ffff,7,0x1,648,-1
7820358189.712,369,0,19,0x7ffff,8,0x1,561,-1
7820358189.712,369,0,19,0x7ffff,9,0x1,565,-1
7820358189.712,369,0,19,0x7ffff,10,0x1,555,-1
7820358189.712,369,0,19,0x7ffff,11,0x1,599,-1
7820358189.712,369,0,19,0x7ffff,12,0x1,543,-1
7820358189.712,369,0,19,0x7ffff,13,0x1,533,-1
7820358189.712,369,0,19,0x7ffff,14,0x1,513,-1
7820358189.712,369,0,19,0x7ffff,15,0x1,549,-1
7820358189.712,369,0,19,0x7ffff,16,0x1,586,-1
