#class tools::wcsv::ntuple
#title Detector hits
#separator 44
#vector_separator 59
#column double Det_1_Photon_Energy_[eV]
#column int Det_1_PhotonCount
#column double Det_2_Photon_Energy_[eV]
#column int Det_2_PhotonCount
#column double Muon_Offset_[m]
#column double Det_1_FirstHitTime_[ns]
#column double Det_2_FirstHitTime_[ns]
0,3,0,392,0.102438,3.46854,0.535417
0,6,0,5,-0.00498974,1.39758,2.26558
0,0,0,19,0.0453748,-1,1.34963
0,1,0,20,0.0439172,2.83057,1.47344
0,2,0,366,0.119964,5.13694,0.379633
0,39,0,1,-0.054162,1.08316,6.72366
0,53,0,2,-0.0703737,1.09046,4.51293
0,1,0,83,0.0785099,3.29678,0.97396
0,0,0,81,0.0749887,-1,0.641908
0,1,0,26,0.0491448,2.97413,0.927471
0,0,0,352,0.114992,-1,0.385116
0,10,0,4,-0.0170278,2.32244,2.33507
0,0,0,142,0.0960309,-1,0.526496
0,495,0,0,-0.109426,0.466051,-1
0,3,0,10,0.0210337,2.73498,1.63122
0,3,0,7,0.0187404,4.81362,1.97907
0,1,0,393,0.105854,3.68495,0.519011
0,0,0,89,0.0788342,-1,0.893361
0,14,0,2,-0.0348743,0.990008,1.84948
0,0,0,380,0.11588,-1,0.395655
0,18,0,3,-0.029363,1.84481,3.98693
0,6,0,21,0.0389116,2.05761,1.18187
0,1,0,1128,0.122479,1.81636,0.356335
0,0,0,79,0.0745119,-1,0.764395
0,14,0,6,-0.0128244,1.11518,2.25419
0,2,0,136,0.0876987,2.86286,0.617872
0,5,0,3,0.00270761,1.97543,6.71046
0,2,0,14,0.031753,4.18699,1.48151
0,2,0,20,0.0430723,1.85921,1.58346
0,0,0,188,0.102297,-1,0.59048
0,84,0,1,-0.0793433,1.0611,6.92844
0,0,0,340,0.11346,-1,0.471475
0,0,0,69,0.0725258,-1,0.731378
0,212,0,0,-0.104995,0.561963,-1
0,1,0,127,0.0931167,3.71584,0.676184
0,70,0,4,-0.0702039,0.884422,4.36658
0,285,0,0,-0.0947482,0.558845,-1
0,0,0,181,0.0973595,-1,0.590463
0,33,0,0,-0.0629499,1.19796,-1
0,14,0,0,-0.0344548,1.50573,-1
0,1,0,13,0.039149,5.57167,1.34011
0,1,0,64,0.0714979,7.90048,0.832311
0,109,0,0,-0.0836562,0.580587,-1
0,2,0,20,0.035958,4.35306,2.48354
0,66,0,1,-0.0714187,0.971962,2.57352
0,0,0,73,0.0719546,-1,1.35004
0,0,0,121,0.075336,-1,0.853774
0,2,0,151,0.0856955,3.37731,0.656434
0,206,0,0,-0.0763477,0.962658,-1
0,104,0,0,-0.0830271,0.679523,-1
0,0,0,26,0.0522128,-1,1.13761
0,10,0,4,-0.0144839,1.83668,3.50036
0,4,0,15,0.0328045,1.51247,1.58048
0,14,0,2,-0.0352593,2.01646,4.29196
0,1,0,359,0.112171,2.88966,0.419507
0,9,0,4,-0.000140425,1.84814,2.75236
0,107,0,1,-0.0887054,0.592525,4.82218
0,1,0,32,0.0437887,1.56988,1.15562
0,1,0,76,0.075997,8.89324,0.873901
0,277,0,0,-0.112637,0.429749,-1
0,0,0,220,0.0898382,-1,0.602685
0,324,0,1,-0.113966,0.447907,4.09651
0,1,0,204,0.0951515,5.3913,0.641335
0,429,0,0,-0.112387,0.444354,-1
0,4,0,146,0.0862288,1.89189,0.655637
0,16,0,2,-0.0387474,1.31474,4.21609
0,2,0,784,0.124017,1.80146,0.350447
0,0,0,530,0.121271,-1,0.372271
0,342,0,0,-0.108138,0.526268,-1
0,5,0,3,0.00890095,2.65009,3.07666
0,0,0,89,0.0835316,-1,0.917556
0,412,0,2,-0.119688,0.391538,2.61419
0,1,0,34,0.0403089,3.89319,1.41911
0,15,0,2,-0.0192581,1.65546,5.21461
0,0,0,73,0.0808964,-1,0.642085
0,2,0,8,0.0100399,2.75274,1.69999
0,7,0,6,-0.0207792,1.8649,3.05212
0,17,0,3,-0.0419346,0.945311,1.97585
0,1,0,125,0.0748052,1.56949,0.80298
0,40,0,1,-0.0572802,0.860981,4.88673
0,81,0,0,-0.0783264,0.969982,-1
0,0,0,339,0.113318,-1,0.498282
0,214,0,0,-0.0979272,0.502748,-1
0,3,0,12,0.0208221,4.20969,1.34206
0,0,0,19,0.0495738,-1,1.76155
0,452,0,2,-0.108698,0.424788,3.15587
0,2,0,27,0.0484851,3.68842,1.86458
0,318,0,0,-0.105845,0.473038,-1
0,2,0,115,0.0877114,4.10984,0.783049
0,0,0,179,0.0989535,-1,0.720176
0,3,0,15,0.0242945,1.57784,0.971854
0,53,0,1,-0.05879,0.725758,3.04567
0,0,0,203,0.0987373,-1,0.602298
0,3,0,9,0.0244119,1.56337,1.21614
0,0,0,10,0.0243364,-1,1.97264
0,703,0,0,-0.118369,0.438643,-1
