#class tools::wcsv::ntuple
#title Detector hits
#separator 44
#vector_separator 59
#column double Det_1_Photon_Energy_[eV]
#column int Det_1_PhotonCount
#column double Det_2_Photon_Energy_[eV]
#column int Det_2_PhotonCount
#column double Muon_Offset_[m]
#column double Det_1_FirstHitTime_[ns]
#column double Det_2_FirstHitTime_[ns]
0,0,0,0,-0.0256051,-1,-1
0,0,0,0,0.0165335,-1,-1
0,0,0,3,0.0452354,-1,0.882061
0,0,0,4,0.0744477,-1,1.06521
0,1,0,0,-0.00698797,1.05985,-1
0,0,0,1,0.0453128,-1,3.37121
0,0,0,1,0.0322255,-1,2.81686
0,6,0,0,-0.0707997,0.654049,-1
0,1,0,0,-0.0347993,6.05744,-1
0,0,0,0,-0.068154,-1,-1
0,11,0,0,-0.0839939,0.962838,-1
0,0,0,2,0.00844462,-1,1.68699
0,24,0,0,-0.103395,0.470777,-1
0,1,0,0,-0.0542474,2.48393,-1
0,11,0,0,-0.0852981,0.982807,-1
0,0,0,8,0.0870555,-1,0.571314
0,165,0,0,-0.121406,0.393936,-1
0,4,0,0,-0.0720953,1.08802,-1
0,0,0,2,0.077521,-1,1.14885
0,1,0,2,0.0507838,1.7307,2.95907
0,0,0,0,-0.0187184,-1,-1
0,1,0,0,0.00258308,5.70858,-1
0,0,0,0,-0.000645339,-1,-1
0,0,0,0,-0.00887109,-1,-1
0,0,0,1,0.0350818,-1,1.13128
0,0,0,2,-0.00050599,-1,3.63495
0,0,0,75,0.115551,-1,0.390639
0,0,0,0,0.00537341,-1,-1
0,5,0,0,-0.0812118,0.821614,-1
0,0,0,8,0.0834087,-1,1.08567
0,46,0,0,-0.111426,0.431687,-1
0,0,0,0,0.0197741,-1,-1
0,0,0,3,0.0725258,-1,1.26465
0,33,0,0,-0.104995,0.485817,-1
0,0,0,14,0.0931167,-1,0.838561
0,4,0,0,-0.0702039,1.36722,-1
0,18,0,0,-0.0947482,0.531066,-1
0,0,0,19,0.0973595,-1,0.647467
0,1,0,0,-0.0629499,1.15029,-1
0,2,0,0,-0.0344548,1.81813,-1
0,0,0,0,0.039149,-1,-1
0,0,0,2,0.0714979,-1,2.29263
0,4,0,0,-0.0836562,2.30045,-1
0,0,0,0,0.035958,-1,-1
0,8,0,0,-0.0714187,0.8545,-1
0,0,0,3,0.0719546,-1,1.15667
0,0,0,5,0.075336,-1,0.663602
0,0,0,11,0.0856955,-1,0.55481
0,5,0,0,-0.0763477,1.04492,-1
0,10,0,1,-0.0830271,1.23376,2.92292
0,0,0,1,0.0522128,-1,1.095
0,0,0,0,-0.0144839,-1,-1
0,0,0,0,0.0328045,-1,-1
0,3,0,0,-0.0352593,3.77736,-1
0,0,0,71,0.112171,-1,0.419507
0,0,0,1,-0.000140425,-1,1.0891
0,7,0,0,-0.0887054,0.828404,-1
0,0,0,1,0.0437887,-1,1.37632
0,0,0,5,0.075997,-1,0.586045
0,53,0,0,-0.112637,0.472656,-1
0,0,0,18,0.0898382,-1,0.667151
0,66,0,0,-0.113966,0.52562,-1
0,0,0,18,0.0951515,-1,0.644085
0,113,0,0,-0.112387,0.46919,-1
0,0,0,1,-0.0175128,-1,3.0975
0,0,0,8,0.08349,-1,0.743675
0,1,0,1,-0.0111602,3.85641,4.09782
0,8,0,0,-0.0813053,1.07463,-1
0,59,0,0,-0.110692,0.457612,-1
0,0,0,1,0.0249472,-1,2.31257
0,0,0,0,-0.0203992,-1,-1
0,7,0,0,-0.0860663,0.859043,-1
0,0,0,1,0.0660401,-1,4.90735
0,0,0,212,0.121158,-1,0.366036
0,1,0,0,-0.0792399,1.44446,-1
0,114,0,0,-0.116287,0.395908,-1
0,0,0,0,0.0242569,-1,-1
0,0,0,1,0.0366372,-1,2.26621
0,0,0,0,0.0145939,-1,-1
0,0,0,0,-0.0461218,-1,-1
0,1,0,0,-0.0509442,2.53434,-1
0,0,0,1,-0.0120017,-1,3.37334
0,1,0,0,-0.062199,3.65113,-1
0,0,0,14,0.0971941,-1,0.674827
0,0,0,0,-0.0658794,-1,-1
0,1,0,0,-0.029634,6.03386,-1
0,11,0,0,-0.0888128,0.583552,-1
0,1,0,0,-0.0628283,0.73097,-1
0,8,0,0,-0.0743177,0.940109,-1
0,0,0,0,-0.0049551,-1,-1
0,0,0,1,-0.00144708,-1,2.40224
0,0,0,2,0.0230708,-1,1.32984
0,0,0,1,0.0292885,-1,2.09582
0,0,0,0,0.0271953,-1,-1
0,0,0,0,-0.0442053,-1,-1
0,5,0,0,-0.0829057,0.636466,-1
0,0,0,0,0.00480587,-1,-1
0,0,0,0,0.0528475,-1,-1
0,0,0,24,0.0945661,-1,0.576738
0,0,0,0,0.0478981,-1,-1
0,30,0,0,-0.103638,0.462245,-1
0,0,0,0,0.00600956,-1,-1
0,0,0,0,-0.0300983,-1,-1
0,0,0,16,0.0988291,-1,0.959471
0,0,0,0,-0.047672,-1,-1
0,0,0,2,0.0199068,-1,2.45425
0,0,0,29,0.103514,-1,0.579469
0,1,0,0,0.00744814,1.83073,-1
0,0,0,3,0.0455026,-1,2.37792
0,0,0,1,-0.00665472,-1,5.48763
0,0,0,1,0.00974885,-1,1.46994
0,0,0,0,-0.0351676,-1,-1
0,0,0,8,0.0759721,-1,1.12717
0,2,0,0,-0.0478078,1.69439,-1
